Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
196581	-0.6879642751	-0.6270796845	-0.5538548687	-0.4908503211	-0.4322544103	-0.381485761	-0.3425406357	-0.3001353961	-0.2621629746	-0.2295294893	-0.200816501	-0.1773305561	-0.1600254524	-0.1311173457	-0.1151530301	-0.09472474716	-0.08192457525	-0.0705111422	-0.05672519011	-0.04318145811	-0.03026668404	-0.02568710623	-0.01554784202	-0.004925326974	0.004452142735	0.01147537363	0.01968846061	0.01957537301	0.03208002865	0.04075464345	0.03741746649	0.0461469702	0.05132111439	0.0529809564	0.05946757045	0.06798580135	0.05698643298	0.06099668429	0.06466553424	0.06402302221	0.07102066152	0.06775223024	0.0705759162	0.07776541149	0.08083414287	0.08870735911	0.09387718168	0.09092513375	0.09434244285	0.09716517454	0.09532580028	0.08275120194	0.1055109925	0.09814986804	0.09285993336	0.09594259973	0.1013773304	0.1009330176	0.09051289144	0.1124362612	0.1021810042	0.09279324089	0.09928392108	0.08402592253	0.09170485093	0.08326777322	0.08768058109	0.07289729699	0.06362083238	0.05512775084	0.05432864923	0.04474685501	0.07390581109	0.02761964489	0.04143731248	0.08364700688	0.08937399892	0.09812853683	0.132061623	0.1257935382	0.1420435573	0.1160563316	0.1437629498	-0.731761223	-0.4153705141	-0.1519831559	0.06726983999	0.3032659459	0.5329530539	0.5526411108	0.4422085011	0.3442337181	0.2739457722	0.225261129	0.2254278746	0.2569780597	0.3069043514	0.3785094212	0.4263279785	0.4513318686	0.4605807562	0.4745149792	0.496681315	0.5197039791	0.5520377084	0.5833655216	0.5896061488	0.5660293419	0.5460680043	0.5238851339	0.5099327852	0.5030759865	0.5051184202	0.5147277725	0.5275737013	0.5385885071	0.5406882393	0.5403369452	0.5397295453	0.5441899543	0.5415144705	0.538263089	0.5308213051	0.5213214473	0.5082961662	0.4914102977	0.4580677115	0.421873662	0.3914611343	0.370733716	0.3569663547	0.3515628345	0.3461949483	0.3475673848	0.3474284764	0.348520384	0.3341114329	0.321633963	0.3097576546	0.2958553942	0.282522503	0.2817169955	0.279080603	0.2646759058	0.245839732	0.221296468	0.1840842743	0.1421120317	0.09149231175	0.03739358059	-0.02750714354	-0.1028589551	-0.2008193872	-0.3235524489	-0.4737268644	-0.6404826245	-0.8326410565	-1.022252886	-1.212025705	-1.390621882	-1.5678663	-1.72166414	-1.844718249	-1.929586402	-1.996534047	-2.030564816	
196831	-0.6779732943	-0.6197432056	-0.5538563562	-0.4902071946	-0.4282548421	-0.381254575	-0.3356412776	-0.294412618	-0.2578898058	-0.22810865	-0.1995383138	-0.1747960642	-0.156450903	-0.1303296092	-0.1133275834	-0.09173677168	-0.08081159458	-0.06969911058	-0.05371762488	-0.04108999843	-0.02842932864	-0.02492663551	-0.01329002552	-0.00456277209	0.005083864978	0.0111257877	0.02154752795	0.02138007659	0.03271529139	0.04053418748	0.03894436702	0.04696943881	0.0521538785	0.05390542476	0.05996319348	0.06867202862	0.058292355	0.06187369277	0.06551997459	0.06501680372	0.07191489262	0.06875557766	0.07166590005	0.07878050502	0.08174017443	0.08982932232	0.09479775615	0.09183874507	0.09525578164	0.09814290226	0.09678220685	0.08303858391	0.106163898	0.09903880598	0.09326074787	0.09697534231	0.1019761956	0.101619761	0.09219292146	0.1134490132	0.1031401646	0.09337764081	0.1000306931	0.08445403838	0.09313399692	0.0841046327	0.08848538266	0.07438587006	0.0658908015	0.05697735624	0.05497665635	0.04400570227	0.0756761712	0.02888036212	0.04172112736	0.08590045776	0.09096442356	0.1008336848	0.1326034702	0.1277100167	0.1418972418	0.118145581	0.1456549039	-0.632532441	-0.3615122656	-0.153021836	0.08662627657	0.2990475154	0.5214461192	0.6078087282	0.4882398603	0.3853908928	0.3051897076	0.25248157	0.2388486574	0.2611360893	0.3146265281	0.3716160221	0.4294671141	0.455158886	0.4647362272	0.4761065098	0.4952936201	0.5144144609	0.5447194587	0.5755212316	0.589632237	0.5678726189	0.5469323912	0.5272994845	0.5107466053	0.5013302649	0.4996145553	0.5078656221	0.5201012109	0.5318051418	0.5356324086	0.5362118422	0.5343630549	0.5535463298	0.5487075176	0.5457597098	0.5372261611	0.5273979651	0.5143621581	0.4986005086	0.4671145502	0.4303424674	0.401384578	0.3790173487	0.3656073742	0.3587143956	0.3534722502	0.3541802061	0.3535268031	0.354908386	0.3409272597	0.3292571719	0.3163323091	0.3022199341	0.2884178375	0.287512917	0.2851572567	0.2724013601	0.2534120557	0.2299069017	0.1933499658	0.1499105259	0.09877482209	0.04347633957	-0.02167929677	-0.09844926499	-0.1932036754	-0.3148658745	-0.46798606	-0.6315245891	-0.8260480231	-1.015939342	-1.206399452	-1.383751989	-1.555105082	-1.70951999	-1.832507641	-1.915684179	-1.983781798	-2.02134103	
197080	-0.6842567624	-0.6145431247	-0.5546239611	-0.4939287625	-0.431466336	-0.3791651354	-0.335023371	-0.2935160585	-0.2592934057	-0.2266864278	-0.1982589279	-0.1738563908	-0.1579094262	-0.1286933991	-0.1139894976	-0.09203808873	-0.07969795716	-0.06790200649	-0.05312189619	-0.03980515977	-0.02818984025	-0.02324636239	-0.01257720364	-0.001933576767	0.006269418219	0.01286791912	0.02227600033	0.02227048908	0.03303144653	0.04289122075	0.04009231702	0.04839862276	0.05267677089	0.05563691742	0.06184329323	0.06981756313	0.05966828232	0.06331713918	0.06732822366	0.06602131072	0.07293791053	0.06969641596	0.07286400678	0.07999281757	0.08323258547	0.09104834506	0.09619498693	0.09306662262	0.09638855175	0.09912141725	0.09773025388	0.08470780561	0.1071449393	0.1005214773	0.09571667841	0.09783628862	0.1037761613	0.1030652692	0.09364923945	0.1145002155	0.1041834427	0.09543050207	0.1019715244	0.08616529505	0.09398469545	0.08541773886	0.08933429712	0.07552512039	0.0671397995	0.05853903115	0.05626676363	0.04705448829	0.07770708064	0.02922324109	0.0446707457	0.08754114687	0.09050127867	0.1024078302	0.1344664561	0.129128765	0.1449635509	0.1187913151	0.1468604326	-0.5060138665	-0.2729427301	-0.05005698651	0.1495408331	0.3500577709	0.5633390122	0.6541583378	0.5268076106	0.4293709364	0.3367142553	0.279797166	0.2599967429	0.2773254909	0.3204062995	0.3817726082	0.4388006894	0.4615806194	0.4706457937	0.4822333234	0.4987416137	0.5190457018	0.5471138742	0.5776905981	0.5933012407	0.571750467	0.5495652364	0.5276464771	0.5126183976	0.5019824659	0.5006762733	0.5075097344	0.5210354972	0.5312074848	0.536791824	0.536148862	0.5346015121	0.5575208666	0.5519531386	0.5478816489	0.5399404849	0.5287087542	0.5144674116	0.4995163225	0.4692256625	0.4329197318	0.4033029935	0.381575475	0.3668999379	0.3598282693	0.353066726	0.3532126218	0.3526857307	0.3545630539	0.3411439412	0.3293477151	0.3161378181	0.3019327104	0.2869954312	0.2861369315	0.283706512	0.2732393802	0.2543088563	0.2306034987	0.1941191596	0.1515642353	0.09928980384	0.04266464453	-0.02294418975	-0.09905606111	-0.1938370377	-0.3152005886	-0.4667510837	-0.6323535757	-0.8253416124	-1.017003565	-1.208663692	-1.385532921	-1.552170543	-1.705498979	-1.825373688	-1.910868583	-1.980458862	-2.018233851	
197330	-0.6827881374	-0.6176091779	-0.5487348449	-0.4871294071	-0.4282597878	-0.3796329699	-0.3346267269	-0.29227689	-0.255206462	-0.2240154039	-0.1980202948	-0.1744406399	-0.1549946038	-0.12590783	-0.1119997065	-0.08940931189	-0.07969951797	-0.06704923176	-0.05236978566	-0.04021049286	-0.0273406277	-0.02220050731	-0.01210398702	-0.002691244626	0.00755887715	0.01373642008	0.02380307374	0.02273520449	0.03440590611	0.04244912977	0.0405993485	0.04955909239	0.05434115821	0.05638038215	0.06211774085	0.07017210256	0.05989201478	0.06309545274	0.06775367087	0.06637165529	0.07348489898	0.06989438874	0.07292399132	0.08028426627	0.08342368079	0.0909795528	0.09631822651	0.09293626987	0.09654258173	0.09946494205	0.09778999118	0.08489737785	0.1075374632	0.1003535918	0.09490593066	0.09862732177	0.1032100558	0.1033900209	0.09301337908	0.1148493614	0.1043426585	0.09475991046	0.1016707115	0.08658327128	0.09378972248	0.08566349361	0.08946398631	0.07470245904	0.06737337542	0.05839517744	0.05582386459	0.0465716349	0.07654091465	0.02889557265	0.04425552846	0.08594886136	0.09087789175	0.1029237578	0.1335685111	0.1280999296	0.1437332475	0.1186368701	0.147376355	-0.6668316534	-0.3890792209	-0.1583386426	0.05747417028	0.2695636086	0.5027731489	0.5852578144	0.4692806239	0.3715954683	0.2933112829	0.2404290067	0.2249614593	0.2543625877	0.3019663598	0.3660427524	0.4222512484	0.4466511265	0.4570441502	0.4674901323	0.489630584	0.5105483534	0.5392231369	0.5715421013	0.5843049769	0.5635391729	0.5428809389	0.5222424248	0.5059607667	0.4979742965	0.49646189	0.5060150976	0.5179611133	0.5294417369	0.5343289103	0.5343497263	0.533102423	0.5491352955	0.5442515758	0.5403449608	0.5321693116	0.5206722207	0.5075063426	0.4915858023	0.4626567344	0.4259696451	0.3965532167	0.3741320882	0.3597287956	0.3531119285	0.3464367544	0.3469637372	0.3464537845	0.3481009063	0.3341922979	0.3220627772	0.3090389796	0.2947511808	0.2801087117	0.2784180331	0.2768430491	0.2662444094	0.2467297657	0.2240473775	0.1871436892	0.1442470698	0.09210442326	0.03602016497	-0.03008982207	-0.1064726133	-0.2009467196	-0.3219877647	-0.474323692	-0.6406598222	-0.8333260102	-1.025367205	-1.215591381	-1.394342226	-1.561323264	-1.715427398	-1.836514972	-1.921217578	-1.989365756	-2.027336654	
197581	-0.6890822315	-0.6166850421	-0.5487333571	-0.4902083647	-0.4314701826	-0.3803292437	-0.3342271307	-0.2897898916	-0.2611898142	-0.226418717	-0.1995410781	-0.1742205746	-0.15771062	-0.1285137779	-0.1123299392	-0.0917376931	-0.08095134696	-0.06914388858	-0.05419095683	-0.04010039749	-0.02761285425	-0.02254922056	-0.01257881247	-0.003446082023	0.007137686571	0.01266679273	0.0227917175	0.02287067414	0.03383449535	0.04288955341	0.04020503601	0.04859352133	0.05318536749	0.05550539919	0.06166949465	0.07000795062	0.05973568262	0.06263992774	0.06709674851	0.06612363272	0.07289739885	0.06965713258	0.0726907016	0.0799609841	0.08257779797	0.09088415514	0.09577987472	0.09265369084	0.09610332542	0.09899236424	0.09731649803	0.08396324651	0.107110389	0.1001246405	0.09450308826	0.09766266982	0.1025751205	0.1020903142	0.09286484998	0.1142277377	0.1033833536	0.09438612308	0.1011820341	0.08570144554	0.09276357607	0.08509924118	0.08937702958	0.07416042264	0.06545823488	0.05633179057	0.05649951148	0.04496286404	0.0750739095	0.02825936191	0.04394591038	0.08518096776	0.08944490828	0.09962283985	0.1315171603	0.1279694633	0.1418945215	0.1179914868	0.1449659968	-0.8194310456	-0.5086748382	-0.2466239396	0.005696332189	0.240431391	0.4727211415	0.5332738425	0.4180121935	0.3329781852	0.2525401048	0.2101430821	0.2060732799	0.2341386326	0.2885368247	0.35368652	0.4120318403	0.4392883791	0.4495129086	0.4637120859	0.4860350046	0.5100076683	0.541715185	0.5732332852	0.5849146062	0.5611533278	0.5424670257	0.5210272978	0.5068901087	0.4991809101	0.4993062747	0.509640008	0.5224961666	0.5337774765	0.5389142232	0.5381262673	0.5373974522	0.5396176066	0.5345142843	0.5313699784	0.5235272744	0.5137469075	0.4997554607	0.4839151997	0.4521717695	0.4165863136	0.3865582062	0.3647932244	0.3514713029	0.344859944	0.3387937757	0.3403314939	0.3395574336	0.3411308701	0.3269480475	0.3150287424	0.3024219134	0.28798726	0.2744632206	0.2740688269	0.2715012434	0.2590980644	0.2385474991	0.2151249145	0.1783729799	0.1350624802	0.08421127689	0.02959237464	-0.03634200072	-0.1113496908	-0.2084810083	-0.3290112546	-0.4823904279	-0.6475204408	-0.84043761	-1.031106838	-1.220827172	-1.400258002	-1.572469958	-1.726319739	-1.849142511	-1.934389778	-2.001856893	-2.040573334	
197831	-0.6890885123	-0.6176052329	-0.5546247048	-0.4884132182	-0.427463549	-0.3812550284	-0.3370582495	-0.2931695212	-0.2597830081	-0.2281090888	-0.1980171355	-0.1763934076	-0.1582386272	-0.1300262876	-0.1142673139	-0.09214235665	-0.08020784703	-0.06854484237	-0.05375571226	-0.04039295174	-0.02873478205	-0.02511761315	-0.01329025534	-0.004031487187	0.00700752231	0.0128933171	0.02211172061	0.02184652229	0.03298967151	0.04149237749	0.03939601921	0.04816670584	0.0525087229	0.05490991086	0.06107960873	0.06931292038	0.05928477037	0.06264141958	0.06718012404	0.06591656777	0.07321875631	0.06935777142	0.07272874087	0.07976175748	0.08274050495	0.09046911187	0.0954297319	0.09262387538	0.09610504292	0.0988672729	0.09725328101	0.08393554876	0.1070133623	0.09959593735	0.09477376314	0.09749181368	0.102329519	0.1025237993	0.09286523861	0.1139949977	0.1036240298	0.09463828597	0.1009660772	0.08533592186	0.09310704946	0.08485288102	0.08916437446	0.07425832996	0.06651281776	0.05754097734	0.05606127228	0.04498584071	0.07566341687	0.02953529072	0.04386737686	0.08513156014	0.08989998206	0.1017162072	0.1332632421	0.127078978	0.1438821769	0.1197759284	0.1456546469	-0.8833515489	-0.5340172824	-0.2634936451	0.001263948542	0.236183242	0.483920616	0.5171152074	0.3993090438	0.3078944549	0.2350113534	0.1949819583	0.1939032153	0.2327996983	0.2911714633	0.359303757	0.4140893274	0.4374319485	0.4495180736	0.4667225995	0.4895958966	0.5152170482	0.5471130114	0.5822617415	0.5880600822	0.5630298583	0.5437850955	0.5227379063	0.5071707016	0.5027475855	0.5034078599	0.5146187783	0.5284731256	0.5402514928	0.5433488071	0.543483746	0.5433726684	0.5356632097	0.532127232	0.5286346463	0.5224106553	0.5121941089	0.4991948735	0.4839752658	0.450252119	0.414227043	0.3845969531	0.3628217658	0.3500581614	0.3431211381	0.3389235324	0.3400263869	0.3398135661	0.3410773098	0.3265823433	0.3147193151	0.3030465944	0.2887464549	0.2752860311	0.2749471019	0.2731140348	0.2578360757	0.2386843104	0.2142582001	0.1772355092	0.1348799895	0.08459260501	0.02883127384	-0.03472094422	-0.1114511848	-0.2089033715	-0.3311043223	-0.4823057622	-0.6483079676	-0.8412690729	-1.03100807	-1.220723829	-1.399139817	-1.574309993	-1.729600813	-1.853291783	-1.937690195	-2.00786274	-2.04267872	
198080	-0.6902030076	-0.6176121371	-0.5502687741	-0.4914972229	-0.4306845091	-0.3824226484	-0.338079222	-0.2962125002	-0.2608877649	-0.2276752078	-0.1991469779	-0.1752423454	-0.1573829717	-0.1280305546	-0.1123313102	-0.09188938679	-0.08160114997	-0.06799032577	-0.05288541949	-0.04021172171	-0.02808948493	-0.02435840583	-0.01305588022	-0.003224389274	0.006845671961	0.01341137591	0.02234171931	0.02251256444	0.03325975602	0.04266767994	0.04008858705	0.04898528205	0.05315112355	0.05586094887	0.06141892007	0.07005102283	0.05982848676	0.06344833348	0.06749743246	0.06639481842	0.0733681979	0.06981840355	0.07294948199	0.08014966514	0.08306043126	0.09104074282	0.09618899148	0.09299606636	0.09654086385	0.09933618964	0.09762848729	0.08492514182	0.1071737769	0.1004512547	0.09476849565	0.09828113628	0.1032798887	0.1026680238	0.09241657886	0.1148518758	0.1045048932	0.09455520851	0.1016773347	0.08691495285	0.09449928061	0.08478058239	0.08975466232	0.07570144006	0.06721639733	0.05789460011	0.05599738043	0.04680998753	0.07711553111	0.02888743587	0.0439193518	0.08717728453	0.09163479563	0.1012138607	0.1338023761	0.1272038027	0.1444901854	0.1204200408	0.1468565773	-0.8520424436	-0.542061312	-0.2521410205	-0.008707545379	0.2403561697	0.4730703028	0.5492504422	0.4233734839	0.3373903944	0.2544715119	0.2031342311	0.1983588974	0.2326781619	0.2922979807	0.3593597876	0.4160780133	0.4429131445	0.4554338294	0.4682157368	0.491680906	0.5164815449	0.5495936418	0.583946258	0.5954148443	0.570769682	0.5514213603	0.528508158	0.5117913979	0.5060156337	0.5061328111	0.5151786974	0.5296991646	0.5410590125	0.5465988286	0.5459647347	0.5450059748	0.531960015	0.5271882042	0.5250841463	0.5185476747	0.5086264967	0.4962332295	0.4806545776	0.4482631708	0.4125172828	0.3832964552	0.3606717417	0.3465475947	0.3407636343	0.3351885469	0.3369331051	0.3368526946	0.3386246824	0.3245244922	0.3124977378	0.3009292725	0.2867278602	0.2730605564	0.2722656088	0.2713104554	0.2584310888	0.2379162526	0.2146112555	0.1764002879	0.1338573952	0.08310916556	0.02761468371	-0.03715817421	-0.1127887357	-0.2082417559	-0.3308132353	-0.4830303255	-0.648116081	-0.8416373922	-1.030470474	-1.221028291	-1.39852159	-1.571912277	-1.727384439	-1.850563918	-1.935429073	-2.007099935	-2.04237092	
198330	-0.6839184594	-0.6197446848	-0.556425158	-0.4855878688	-0.4333463597	-0.3796302493	-0.3346249842	-0.290133982	-0.2595996221	-0.2233013438	-0.1969803173	-0.1740769843	-0.1568513692	-0.1274197714	-0.1120512216	-0.08985971789	-0.07960402773	-0.06661956119	-0.05304150458	-0.03863034057	-0.02672600506	-0.02147025777	-0.01067641347	-0.002354771941	0.009168586069	0.01565476317	0.02434610301	0.02445092836	0.03567742413	0.04414857257	0.04172857063	0.05043393411	0.05535726857	0.0577373507	0.06304646048	0.07163209166	0.06216581489	0.06530045143	0.06990362367	0.06897101354	0.07572639087	0.0719851949	0.07543512432	0.08260906092	0.08581673659	0.09344798174	0.09895454639	0.09539356724	0.09871445299	0.1019585198	0.09984352404	0.08671614252	0.1101871523	0.102263687	0.09725809944	0.1007308027	0.1057882887	0.1049517142	0.09548157448	0.1172665934	0.1064336142	0.09682482591	0.1037603352	0.08828170407	0.09662539452	0.08739088227	0.09234802137	0.07765397349	0.06917540329	0.06042262184	0.05879176188	0.048339151	0.07915016552	0.03174592497	0.04430833044	0.08933738532	0.09307305485	0.1041161704	0.1354334221	0.1305472655	0.1461895672	0.1213749247	0.1490914452	-0.9608912438	-0.6302674994	-0.3493810512	-0.09202664724	0.1622911799	0.4025833933	0.494757106	0.3833030001	0.301204694	0.2292162173	0.1779209036	0.1761953285	0.2114578399	0.2628642107	0.3346660288	0.3957122932	0.4225115592	0.4385308164	0.4521356874	0.473217181	0.4994299726	0.5339175763	0.566511387	0.5812849806	0.5587073858	0.5393271043	0.5185259157	0.5028566855	0.4947839429	0.4948364735	0.5047049988	0.5196028517	0.5308901775	0.5373533156	0.5374366117	0.5356679397	0.5357227612	0.5305147864	0.5280081785	0.520739883	0.5107730767	0.4979051393	0.4832160403	0.4517912911	0.415234616	0.3855488911	0.3637031177	0.349804791	0.3432779735	0.3378897337	0.3387170947	0.3391909334	0.3405097686	0.3266706077	0.3146828478	0.3018777084	0.287991439	0.2738642837	0.2740728721	0.272097916	0.2595443785	0.2397152596	0.215818868	0.1780870787	0.1349197329	0.08374462127	0.02735236878	-0.03884048644	-0.1142044913	-0.2103531839	-0.3317040001	-0.4842420712	-0.6496438316	-0.8435212654	-1.034570609	-1.226277676	-1.402738119	-1.574135657	-1.729423411	-1.85427508	-1.94059325	-2.010656535	-2.049269468	
198581	-0.6850411305	-0.6124064737	-0.5502620784	-0.4846883289	-0.425588803	-0.3782351815	-0.3319712898	-0.2853035865	-0.2564218257	-0.2217072966	-0.1928982899	-0.1703813515	-0.1526146448	-0.1231753693	-0.110164318	-0.08716924212	-0.07524134489	-0.06285235494	-0.04868239662	-0.03660732342	-0.02335331572	-0.01902648169	-0.009190826183	0.0008072301889	0.01077689969	0.01697375473	0.02672353388	0.02630018131	0.03646014784	0.04622673543	0.04421823065	0.05175515944	0.05696647833	0.05929049368	0.06517540496	0.07349329392	0.06318436116	0.06692159791	0.07090681718	0.06933412303	0.07723552713	0.0734655033	0.07631996279	0.08395392016	0.08688434996	0.0946669101	0.1001615353	0.09671793666	0.09956398459	0.1026831394	0.1012359874	0.08809742555	0.1104134027	0.1034185346	0.09840125712	0.1016610877	0.106424918	0.1061074475	0.09634164399	0.1180091033	0.1075137313	0.09766129346	0.1047731993	0.08948719631	0.09743264735	0.08866011528	0.09328431769	0.07823850442	0.0698414666	0.05945994437	0.0597313895	0.04920630386	0.07886432041	0.03272007732	0.04645603719	0.08846337863	0.09329468038	0.1056140822	0.1365184651	0.13125625	0.1475623451	0.1218669535	0.1485723044	-1.429216307	-1.021006903	-0.6882389095	-0.3845255479	-0.1017225515	0.1749611091	0.3110309144	0.2450930877	0.1835783846	0.1246372194	0.09202368709	0.09417902104	0.1278194448	0.1915927008	0.266039932	0.3379067082	0.3755392901	0.3923232758	0.4090861663	0.4358216466	0.4643448931	0.4994819862	0.5361882398	0.5573087046	0.5394528787	0.5204476811	0.5023994497	0.4863056401	0.4795534421	0.4792995993	0.4893652929	0.504794565	0.518552906	0.525901631	0.5268764175	0.5256891051	0.5124959588	0.5102655092	0.5070174509	0.5000871247	0.4904311315	0.4778552922	0.4641316158	0.4342558401	0.3980307576	0.3687729793	0.3473733463	0.3329116435	0.326036465	0.3205583848	0.3215170751	0.321195478	0.3237064064	0.3090476319	0.2971750029	0.2846755108	0.2701616035	0.2560456334	0.2549017207	0.2533696943	0.2423998599	0.2213435773	0.1974750596	0.1588321345	0.1146766348	0.06153747345	0.00506371859	-0.06175220957	-0.1387336431	-0.2347598217	-0.3565663639	-0.5110256121	-0.6786930091	-0.8739813128	-1.066015054	-1.25882802	-1.438516691	-1.608518327	-1.764803738	-1.889642273	-1.977088545	-2.049375195	-2.090596316	
198831	-0.6787427677	-0.6142484073	-0.5448564016	-0.4853296794	-0.4253362256	-0.3710309589	-0.3285168489	-0.2850947155	-0.2505483865	-0.219299961	-0.191216561	-0.1676974721	-0.149234354	-0.1214122877	-0.1055096474	-0.08539443068	-0.07314812112	-0.06160859348	-0.04590791297	-0.03513594707	-0.02202048157	-0.01724771916	-0.007048975137	0.002067902869	0.01196506117	0.0181701628	0.02754870178	0.02723594072	0.03845360921	0.04680706401	0.04516055117	0.05334935463	0.0583626973	0.06063604185	0.06663763263	0.07385174591	0.06433547183	0.06766549525	0.07220713755	0.07068310107	0.07768403823	0.07438130122	0.07759102632	0.08441171682	0.0873375331	0.09511627817	0.1003836612	0.0974431328	0.1006362958	0.1036007585	0.1019657198	0.08880035684	0.1117914952	0.104477154	0.09904087284	0.1022133409	0.1073095907	0.107014543	0.09690171103	0.1186318022	0.1085974413	0.0986203929	0.1058282649	0.09060705215	0.09835459044	0.08926957789	0.09285774241	0.07924135167	0.0706216485	0.06216614782	0.05958549314	0.04970870268	0.08031511198	0.03398306828	0.04710144689	0.08810556203	0.09488741558	0.1047117788	0.1360940323	0.1309934566	0.1469492018	0.123159816	0.1496094907	-1.334455987	-0.9222218306	-0.6178740767	-0.3242379752	-0.05183612162	0.2239722088	0.3817183799	0.3044393332	0.2365306391	0.1737894077	0.1315648469	0.121711467	0.1622949806	0.2182404541	0.2915336774	0.3570157194	0.3967365106	0.4140778226	0.4298421251	0.4535118173	0.4805683481	0.5133381546	0.5484904602	0.5728993564	0.5553570187	0.5362207596	0.5160961974	0.4990502423	0.4908280615	0.48976332	0.49768456	0.5135055448	0.5269722137	0.5337689566	0.534604822	0.5335827455	0.5037504312	0.5008004267	0.498498825	0.4916863458	0.4819275306	0.4692264839	0.4556082217	0.4279297121	0.3922106539	0.36256445	0.3408206914	0.3267001329	0.3197304668	0.313867514	0.3143687869	0.3142514343	0.3161829938	0.3031692136	0.2912844154	0.2777984487	0.2635138352	0.2487363094	0.246906574	0.2454216661	0.2353444699	0.2157898357	0.1910308768	0.1526489142	0.1075411801	0.05408146059	-0.004427384892	-0.07162478684	-0.1483939542	-0.245263143	-0.3676905048	-0.5221765561	-0.6910305245	-0.8865239304	-1.079603047	-1.273784939	-1.454955799	-1.622451424	-1.779562929	-1.904880578	-1.993421976	-2.066519273	-2.110619143	
