Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
1154773	2.716945745	2.78973675	2.847723057	2.890422871	2.931949953	2.955608309	2.98038326	2.993720431	2.993240914	3.002152199	3.010654434	3.017478187	3.021301557	3.064465661	3.079553082	3.113166952	3.135413951	3.165925741	3.202176368	3.246055367	3.296981495	3.329750345	3.37404526	3.422900703	3.479978246	3.520278685	3.569129014	3.602881735	3.653636281	3.698972098	3.709500616	3.728529053	3.739848265	3.728211946	3.71964406	3.71705578	3.264381458	3.267603926	3.265356578	3.258372103	3.272398025	3.277284542	3.269867255	3.281014355	3.298656389	3.31187816	3.350760449	3.369603833	3.411842999	3.444295669	3.477399036	3.455215809	3.50968055	3.498873501	3.476906332	3.443741183	3.435306168	3.391584509	3.340961459	3.348607351	3.287018954	3.221215622	3.179782906	3.095870905	3.032906207	2.946672807	2.851095781	2.711557689	2.568896995	2.418097947	2.271927023	2.089901282	1.947637004	1.680195071	1.485011131	1.348372218	1.21502099	1.102462061	1.076592796	1.021596451	1.043936797	1.018253765	1.097958778	0.7115367598	0.6524971218	0.5909346744	0.5394777441	0.5063378386	0.4616899914	0.4348629773	0.4050572332	0.3768988721	0.3554546802	0.3346419104	0.3147565461	0.299136265	0.2826544488	0.2699769204	0.2608141569	0.2484155897	0.2373217719	0.2262627659	0.2181150763	0.2089665846	0.1998045257	0.1911714944	0.1831350681	0.1752684108	0.1680240675	0.1622928964	0.1553663416	0.1511649771	0.143978399	0.1392609837	0.1339751039	0.129413729	0.1261278937	0.1219748432	0.1185977086	0.119262249	0.1110254097	0.1071381565	0.1006567985	0.09576739442	0.09078552402	0.08565610289	0.08271257257	0.08164032454	0.08313530094	0.08441758302	0.08475896206	0.08364932361	0.08105378471	0.07984954679	0.07847623503	0.07663957975	0.07257526158	0.0699937839	0.06841114013	0.06611762673	0.06531712726	0.06575330461	0.06482610834	0.06293756338	0.05984462911	0.05755199251	0.05145270816	0.04594317229	0.04005269605	0.03350479035	0.02698992706	0.01696983019	0.009150223872	0.004213002826	-0.005525136807	-0.01246496234	-0.0178842751	-0.02508644992	-0.02148173364	-0.00762136321	0.005455432341	0.01972291864	0.03553808219	0.0480531972	0.05523774513	0.06143939693	
1155022	2.458724281	2.579532424	2.691384792	2.80972139	2.920087628	3.011397211	3.105398716	3.187970299	3.24972545	3.314806713	3.366479305	3.400886777	3.422286278	3.467940927	3.479729569	3.489583092	3.481818303	3.465186074	3.449830955	3.433193399	3.418716622	3.378877166	3.3501318	3.324014139	3.307535663	3.279488083	3.269980722	3.254803852	3.267650099	3.288129091	3.288905504	3.31020315	3.33762389	3.356599198	3.387371677	3.436240399	3.681346956	3.662342218	3.624664419	3.572355557	3.531304529	3.474092747	3.399062265	3.339423074	3.283894391	3.224730883	3.193824316	3.150251061	3.13368867	3.11895201	3.10932528	3.065646406	3.103771238	3.094479165	3.085816585	3.081059783	3.106718775	3.115359934	3.12439371	3.19784292	3.207586809	3.214584639	3.248678132	3.237416145	3.242605089	3.222473404	3.182715673	3.076893125	2.962385862	2.831271432	2.687441909	2.499737399	2.339710042	2.036085178	1.797029015	1.60584977	1.412648711	1.233303072	1.136998086	1.006676028	0.9581010874	0.865476384	0.8809515282	0.7203927298	0.635161596	0.5977017985	0.5341383383	0.4935609001	0.4614805095	0.434823005	0.3971038529	0.3769066781	0.3514963386	0.3311105793	0.3100216431	0.3007589874	0.2839683438	0.2687052116	0.2579623363	0.2477181739	0.2363462455	0.2272588758	0.2176320569	0.2083660561	0.1988670926	0.1902364231	0.1825120609	0.1749870529	0.1686581527	0.1610848991	0.15551031	0.1498415157	0.1429830984	0.1378777602	0.133708526	0.1289097474	0.1262475091	0.1226562017	0.1182794827	0.119006344	0.1116146156	0.1069046818	0.100710899	0.09559674438	0.09095960225	0.08661971009	0.08276062913	0.08160254935	0.08282834645	0.084034378	0.08438308952	0.08342620707	0.08135236891	0.0800011857	0.0783169518	0.07626990892	0.07264323505	0.06986954356	0.06768729738	0.06535452154	0.0649871171	0.06618825677	0.06470601731	0.06213028651	0.05952866642	0.05786020373	0.05109091366	0.04558596501	0.04023924865	0.03398773843	0.02590016853	0.01722500904	0.008844139339	0.003604134074	-0.004977093819	-0.01279682904	-0.01901066909	-0.02548635818	-0.02193534556	-0.00672354395	0.006130158949	0.01887981515	0.03513241348	0.04910846661	0.05430281347	0.05999938822	
1155272	2.524309429	2.569880846	2.621696118	2.662591506	2.707844216	2.747359725	2.788411077	2.822040166	2.850782665	2.891454852	2.935862859	2.979772524	3.017288972	3.099194252	3.150755129	3.218155094	3.277674495	3.337484497	3.40082285	3.465194483	3.531291082	3.56862166	3.609040704	3.642707095	3.677699369	3.685060812	3.696996314	3.689446945	3.69848673	3.700144894	3.668748674	3.64650625	3.620585394	3.577908258	3.542261713	3.518857978	3.346784969	3.384958421	3.414032709	3.434105041	3.469097175	3.488831094	3.49116674	3.503434806	3.516552711	3.516023173	3.535617092	3.526254336	3.535587119	3.531572273	3.524444352	3.461139088	3.473523618	3.424121718	3.364542764	3.301637159	3.265145323	3.203266498	3.139457459	3.140794877	3.079871293	3.02094997	2.991913885	2.928283249	2.892095895	2.833793748	2.771832865	2.669078256	2.563223061	2.44803521	2.337829549	2.189231406	2.080884228	1.841852498	1.670901547	1.553598634	1.436290688	1.330502408	1.305772452	1.243710603	1.254086883	1.205802099	1.259780751	0.70872382	0.6612336281	0.5909432928	0.5440067787	0.4935510971	0.4650558653	0.4286570856	0.3944168966	0.374690926	0.3574942257	0.3346432394	0.3147579348	0.293608605	0.2814361849	0.2698864368	0.2589407277	0.2474409783	0.2374126696	0.2271669498	0.2161302694	0.2076728109	0.198697399	0.1918430679	0.183136035	0.1758583509	0.1680252652	0.1619136933	0.1553672051	0.150570037	0.1426021603	0.1374556243	0.1335191573	0.1291006061	0.1264832786	0.1211854256	0.1185987948	0.1198905774	0.111324319	0.1067651524	0.1003784767	0.09564166612	0.09044781312	0.08598651022	0.0827135315	0.08175755252	0.08258573271	0.08372457263	0.08437887032	0.08350257246	0.08138842581	0.0798732426	0.07787691278	0.07655651964	0.07229993902	0.07035185722	0.06798058257	0.06539383623	0.06521000771	0.06572563141	0.06479651938	0.06245665936	0.05912969318	0.05716606221	0.05123415033	0.04686166221	0.04040643267	0.03376419106	0.025834533	0.01733193588	0.008628057741	0.003930282359	-0.005522840945	-0.01392628531	-0.01788183202	-0.02425427926	-0.021944146	-0.007095413461	0.005375896945	0.01897980418	0.03498899732	0.04689698881	0.05429255093	0.06044184079	
1155522	2.994494114	3.111599995	3.186833494	3.228546973	3.269839132	3.272297783	3.256105424	3.217242312	3.164526447	3.106413198	3.055576413	3.0039443	2.954094318	2.952588148	2.935457738	2.939109671	2.944136442	2.961483838	2.994724691	3.038519019	3.096159806	3.14532259	3.214129365	3.292728121	3.385568973	3.468037664	3.559602606	3.632796359	3.720478323	3.796787556	3.834073202	3.86873953	3.886375321	3.871191469	3.848272088	3.8202352	3.514977122	3.480375756	3.431374711	3.370911689	3.329277516	3.277703983	3.217000653	3.180265254	3.154624117	3.132958903	3.142136903	3.142846699	3.170800621	3.198764458	3.233661346	3.228902401	3.306351902	3.330341741	3.34924122	3.362161891	3.400580539	3.40082527	3.39012546	3.431663975	3.395713282	3.346332809	3.318301836	3.237109722	3.176399875	3.087484892	2.984692455	2.834455472	2.683076636	2.522531823	2.366943529	2.175457969	2.02389915	1.745743874	1.537248519	1.391219366	1.252911269	1.131935925	1.099931663	1.038756023	1.052118334	1.017762067	1.088875719	0.7059252491	0.6525219261	0.5909519108	0.5394893544	0.4977445743	0.4651704681	0.4255364833	0.399744645	0.3746185848	0.3555684118	0.3346445683	0.3084101318	0.2992245865	0.2840550484	0.2698876184	0.2591256388	0.244698173	0.2354544865	0.2247241497	0.2166189204	0.2076737857	0.1986986125	0.1913340689	0.182509644	0.1754976033	0.1685077237	0.1613906789	0.1555081518	0.1507668417	0.1426031272	0.137811138	0.1333727772	0.1287874584	0.1255361678	0.1223152795	0.1182767674	0.1192162973	0.1115717076	0.1068162618	0.100396282	0.09631116079	0.0903262361	0.08603272308	0.08267074461	0.0809965494	0.0831374734	0.08422572674	0.08433956654	0.08354444813	0.0810157267	0.07943848564	0.07769192249	0.07622404231	0.07268248911	0.07044080649	0.06798231731	0.06539545956	0.06476505858	0.06520688869	0.06458795336	0.06310770603	0.05962661554	0.05663906915	0.05153151495	0.04583305781	0.03994057424	0.03295856288	0.02618449818	0.01691686646	0.008892510235	0.004266804653	-0.004898847967	-0.01355015138	-0.01825855395	-0.02508346285	-0.02235553551	-0.006260776209	0.004383505568	0.01950868273	0.03251680869	0.04821317462	0.05385648364	0.06062734153	
1155773	2.337661414	2.451179763	2.547015403	2.642012508	2.75264068	2.843816313	2.938547464	3.022428859	3.095295423	3.166334842	3.246623426	3.314096661	3.378748513	3.47278545	3.530252039	3.585481763	3.615102444	3.633301857	3.642426944	3.640472747	3.636348589	3.592571659	3.558124224	3.514875081	3.477862602	3.423822956	3.381418773	3.330483218	3.302904481	3.282150577	3.239599173	3.220305641	3.21073751	3.198365477	3.205665369	3.240446886	3.72043144	3.723896035	3.707717513	3.676843194	3.655467441	3.613459496	3.550004787	3.496710729	3.441845681	3.378576726	3.338012396	3.279473596	3.2448823	3.208345013	3.175426113	3.10439736	3.116268987	3.08141488	3.048040621	3.018947268	3.021980074	3.011168431	3.001622039	3.059900415	3.057606722	3.057864308	3.086180736	3.077197275	3.092749162	3.082794736	3.059668389	2.979759872	2.891248773	2.78572441	2.672882677	2.512788109	2.381047563	2.104600151	1.888475963	1.716417507	1.535686977	1.363472024	1.26553396	1.135590444	1.075198685	0.9684963076	0.9682933183	0.7000249277	0.6669341993	0.5909863783	0.523040945	0.5019420673	0.4576861729	0.4255033864	0.3970973081	0.3723430691	0.3535365481	0.3294517019	0.3117114417	0.2978701442	0.281621759	0.2687069838	0.2578720189	0.2476281623	0.2389254012	0.2249951882	0.216048633	0.2077626945	0.2000594787	0.1895671511	0.1815707817	0.1740380364	0.1681050363	0.1620622622	0.155796353	0.1505753481	0.1426735185	0.1380410142	0.1330437499	0.1289711435	0.1255399233	0.1218114489	0.1183355796	0.1194809605	0.1111340484	0.1062086077	0.1007124862	0.0954714886	0.09040628094	0.08599164229	0.08251323401	0.08088457603	0.08325632385	0.08403592942	0.08457555074	0.08328012239	0.08106173365	0.07992123125	0.07807070259	0.07604170471	0.07260239769	0.07029897835	0.06764556443	0.06570569569	0.06497248449	0.06578150728	0.06443303277	0.06256587387	0.05924191403	0.05705209065	0.05159424169	0.04592120017	0.04050507298	0.03454096609	0.02596176981	0.0175881513	0.008323098422	0.003037597322	-0.004309812838	-0.01241964076	-0.01785307681	-0.02548892553	-0.02007154184	-0.007135502375	0.004312386371	0.01910366573	0.03376527076	0.04822534804	0.05231179124	0.06190929801	
1156022	2.739222393	2.79595779	2.822136618	2.858592904	2.881508197	2.890960793	2.906790929	2.914274817	2.907984281	2.918703701	2.932496869	2.944040014	2.955262676	3.009743964	3.038039397	3.089048411	3.12991306	3.174337421	3.230584209	3.29244088	3.362273763	3.407710651	3.465202162	3.520819081	3.58052978	3.616355479	3.655492773	3.677951276	3.714234008	3.74016666	3.732076495	3.728492997	3.718342314	3.688082501	3.661161599	3.643642367	3.27011835	3.27901138	3.282549644	3.281504219	3.30210878	3.313340515	3.311743212	3.328450693	3.349647133	3.365590145	3.40575152	3.423717932	3.463744724	3.491554533	3.520044042	3.490834175	3.537143447	3.518492443	3.487498963	3.44654393	3.430757683	3.381806382	3.32480708	3.33018303	3.2649136	3.197107364	3.154839873	3.071656604	3.011373429	2.928806547	2.837020324	2.701107659	2.564223589	2.418307003	2.276593925	2.099399035	1.960604947	1.697749941	1.503429102	1.367228831	1.235292826	1.119636016	1.093591181	1.035116645	1.054130506	1.026050923	1.102141045	0.7087155518	0.6351119914	0.6154057166	0.5287567798	0.4977403726	0.4577804623	0.4285797941	0.3970889714	0.3815374212	0.3535292398	0.3328387418	0.3131504921	0.2979469928	0.2814356537	0.2665140953	0.2589401149	0.2456725828	0.2364330223	0.2272551041	0.2168786999	0.2076723235	0.1982255495	0.1906619091	0.1825862142	0.1730818171	0.1689871303	0.1613892227	0.1555768778	0.1494370064	0.1432902854	0.1372291601	0.1335805589	0.1288456968	0.1258892932	0.121523189	0.118329606	0.1193209768	0.111713808	0.1069013717	0.1002959908	0.09589451358	0.09061666499	0.08582130317	0.0828306584	0.08135477867	0.0832917743	0.08398939747	0.0841876052	0.08360946728	0.08134706948	0.07964508396	0.07750325307	0.07670163317	0.07244642732	0.07024680197	0.06808508402	0.06589362341	0.06471663055	0.0657247282	0.06511962764	0.0626721415	0.05935059053	0.0568830013	0.05213943193	0.04544101385	0.0402005635	0.03393884958	0.02508254818	0.01751944865	0.008572914194	0.003978325186	-0.005297185334	-0.01277467276	-0.01903709312	-0.02549886939	-0.02098985143	-0.005687898194	0.004461538608	0.01950447514	0.03512140086	0.04820860894	0.05584780782	0.06044037655	
1156272	2.496896922	2.622812798	2.74426806	2.846396893	2.963539088	3.061183219	3.152880359	3.233251593	3.292039671	3.349660175	3.396175659	3.429465828	3.441056991	3.480339804	3.480478141	3.484471902	3.468073921	3.448172634	3.428378592	3.411521996	3.39543522	3.355900929	3.328489466	3.303826969	3.288533051	3.265162285	3.258573021	3.24704134	3.263258817	3.288575472	3.294364564	3.321639524	3.353928404	3.380114201	3.417696375	3.472821397	3.648166181	3.620957467	3.576649187	3.518927251	3.474874224	3.415409844	3.340682881	3.281150593	3.227644419	3.172651197	3.146043245	3.108513047	3.099334374	3.092574277	3.091890514	3.056447233	3.102599093	3.100666601	3.098825928	3.100305939	3.132542696	3.146484422	3.158759809	3.236806889	3.248660081	3.256594941	3.289532191	3.274411772	3.276737776	3.250384006	3.199426057	3.085402298	2.961027623	2.818602145	2.66775235	2.470373125	2.301911181	1.993278808	1.748302736	1.554337444	1.360306431	1.178945233	1.08355293	0.9594761266	0.912576529	0.8217528786	0.8453556052	0.71753575	0.6525467277	0.5850388256	0.5283733593	0.5065802016	0.457893635	0.4317830856	0.3997476766	0.3745849521	0.3514956742	0.3329137481	0.3114675098	0.2978669777	0.2803109483	0.2687046208	0.2567944441	0.2465595405	0.2355466889	0.2263553634	0.2152971073	0.2069857826	0.1986182791	0.191175664	0.1830609904	0.1753482479	0.1685101187	0.1613926204	0.1554398436	0.1501047902	0.1432271931	0.1375870196	0.133250985	0.129537507	0.1256535238	0.1218092372	0.1182244652	0.1195319887	0.1115221103	0.1060559967	0.1011703515	0.09586728359	0.09001869475	0.08587008896	0.08271640799	0.08135842705	0.08243307307	0.0839216106	0.08434197748	0.08321043108	0.08168503334	0.07962768556	0.07773636061	0.07616563906	0.07264244538	0.07010420453	0.06796906953	0.06559556121	0.06523251803	0.06546211406	0.06480181881	0.06256216635	0.05923811898	0.05710121463	0.05097970644	0.04539038406	0.04088001872	0.033296233	0.02572697703	0.01667536786	0.008480675953	0.003701424045	-0.005910896099	-0.01388778779	-0.01861618381	-0.02466465383	-0.02237599411	-0.007248007708	0.003809267539	0.01962419942	0.03499725679	0.04690611959	0.05352321308	0.0612683705	
1156523	2.487043456	2.559687917	2.609117508	2.657498452	2.720105984	2.759820186	2.810788393	2.855455408	2.892255506	2.939742617	2.992712555	3.041478563	3.090001486	3.174928025	3.232531175	3.303163729	3.361711347	3.420431115	3.479939349	3.53621054	3.594628205	3.616381491	3.645793881	3.664353193	3.684238322	3.67868822	3.674648857	3.656010367	3.652507369	3.644451251	3.605314219	3.578179799	3.549668102	3.507071194	3.471163276	3.450231214	3.436267742	3.476588466	3.504579253	3.522448747	3.553685832	3.566584858	3.560101862	3.562226376	3.56233082	3.547713393	3.55165725	3.527446536	3.5222515	3.503683526	3.483551656	3.407913639	3.411178183	3.354695492	3.291729405	3.226057524	3.188433847	3.130114406	3.070597415	3.077694925	3.026708082	2.977215969	2.957843864	2.905178519	2.881293698	2.834274867	2.785739507	2.695533564	2.602051019	2.498458827	2.398311053	2.261430661	2.159954969	1.923348902	1.753647434	1.635980565	1.51493686	1.403220035	1.368209713	1.293305242	1.287504793	1.226510811	1.263288526	0.7174696089	0.6509797869	0.5842176283	0.5341122168	0.4933312581	0.4616899914	0.428617855	0.3944153806	0.3745780133	0.351547887	0.3329084326	0.3129901314	0.2993915488	0.285361182	0.2665135044	0.2588475885	0.2465560234	0.2355432036	0.2265291406	0.2173659425	0.2075867984	0.199332976	0.1902317324	0.1824296699	0.1754198551	0.1676165903	0.1619127224	0.1558611764	0.1497002407	0.1422901636	0.1372286846	0.1337038531	0.1282765976	0.1252952198	0.1211281928	0.1181148785	0.1194747303	0.1114668737	0.1065271261	0.100936134	0.0951468199	0.09052266596	0.08582078988	0.08250748118	0.08139673732	0.08238726667	0.08433593141	0.08433715535	0.08335313701	0.08157409971	0.07976749334	0.07806189431	0.07588724044	0.07293069978	0.07014175941	0.0678734919	0.06574093699	0.06491622523	0.06540803133	0.06490841171	0.06282108956	0.05974196036	0.05698787542	0.05108233778	0.0463893538	0.03958495271	0.03387931094	0.02502670307	0.01727268841	0.007260957382	0.003741389044	-0.006230915371	-0.01287015231	-0.01936735148	-0.0259181372	-0.0219466607	-0.007258797817	0.005373139524	0.01886719303	0.03512002412	0.0467402736	0.05523774513	0.06107398411	
1156774	2.730644388	2.83382185	2.937658762	3.003451191	3.077815854	3.128084633	3.168352769	3.191405543	3.195798306	3.200494555	3.203216109	3.19020162	3.170296829	3.189561767	3.178527835	3.180307065	3.169419316	3.164366894	3.169368842	3.179775456	3.197422275	3.199705212	3.215000767	3.237831036	3.27117525	3.296618339	3.339161231	3.374381501	3.434794211	3.498173037	3.533775016	3.581989536	3.62788038	3.65387612	3.685856795	3.72395226	3.38234906	3.352098838	3.313394106	3.268993145	3.247270432	3.217296826	3.17645368	3.158559499	3.147862248	3.138700902	3.158069735	3.165664557	3.199853463	3.232696265	3.27089974	3.265312685	3.339667229	3.358869114	3.370334584	3.376496837	3.40885449	3.408009667	3.399468109	3.446320901	3.418485171	3.380578316	3.363706277	3.295480067	3.242544218	3.162817429	3.065161131	2.909417183	2.751304669	2.578989034	2.405881702	2.194188137	2.020080413	1.717268918	1.485656335	1.312667177	1.145599114	1.000565951	0.9459526171	0.8644405579	0.8650584462	0.8230137662	0.8884047018	0.6971298513	0.6437920042	0.5857935742	0.5386426337	0.4891405819	0.4542962739	0.4254989465	0.4050607628	0.3700118027	0.3555657539	0.3345723066	0.3067986676	0.2965003308	0.2827442372	0.267791128	0.2567895424	0.2465560234	0.2373217719	0.2262627659	0.2160418776	0.20637706	0.1980592934	0.1900709384	0.1814868296	0.1739560031	0.1680240675	0.1613887372	0.1563558622	0.1501687545	0.1426011935	0.1374546734	0.1324950732	0.1291593489	0.125649768	0.1217487332	0.1183835242	0.119469691	0.1118568703	0.106577422	0.1005254722	0.09559262653	0.09023065371	0.08624053908	0.08287391819	0.08092082069	0.08313530094	0.08368268355	0.08437766469	0.08331259726	0.08124079236	0.07970417946	0.07791693788	0.07578370832	0.07234157647	0.07018546953	0.06733581163	0.0661346184	0.06469855461	0.06554859108	0.06489141938	0.06232186959	0.05967415883	0.05778113351	0.05063712893	0.0466976283	0.04025757735	0.03389694037	0.02566395068	0.01642125633	0.009103929406	0.003220751659	-0.005751847466	-0.01240215802	-0.02053767487	-0.02716732133	-0.02104239045	-0.008827732922	0.004711200726	0.01886719303	0.03540426721	0.04731985775	0.05428961843	0.06125665734	
1157023	2.371318789	2.488781666	2.60154495	2.714519504	2.831488947	2.93559536	3.039037312	3.13616166	3.210329007	3.287891876	3.361045134	3.414031712	3.448670536	3.511749867	3.531872118	3.553705652	3.55489343	3.548016888	3.539999766	3.529155892	3.518900336	3.479855191	3.447730807	3.417114809	3.392434595	3.355366631	3.33356404	3.304853906	3.30097321	3.305406424	3.288904585	3.295019802	3.307644676	3.312997801	3.333520991	3.370952409	3.625315986	3.634163603	3.624321498	3.597570217	3.582498284	3.546134654	3.492114514	3.448305801	3.406263149	3.355418548	3.327550947	3.280238172	3.255720451	3.226736057	3.200547527	3.133380203	3.148206051	3.113423993	3.078246133	3.048311465	3.048415216	3.034304194	3.020866534	3.075853233	3.069942508	3.064666733	3.086002558	3.070348825	3.074875243	3.055802845	3.025903789	2.94004442	2.847694774	2.741521298	2.631178105	2.474861708	2.349758449	2.080948138	1.874083904	1.716675742	1.55063661	1.39536464	1.319360605	1.206331649	1.165171611	1.072452234	1.08487004	0.7291302547	0.661258431	0.5790910834	0.5498153274	0.4891489851	0.4688711119	0.4286585657	0.4024013219	0.3769040763	0.353476015	0.332842064	0.3099385293	0.2979509516	0.2828371559	0.2699804654	0.2598344282	0.24585835	0.2372343216	0.225628797	0.2181184543	0.2069848079	0.1993366166	0.1906645152	0.1825106108	0.1758604039	0.169397643	0.1617718597	0.1567831033	0.1505039881	0.1435373288	0.1375218026	0.1336450664	0.1289830947	0.1252980368	0.1215259542	0.1184920609	0.1190579332	0.1115617247	0.1062420808	0.1013006623	0.09594491528	0.09044989794	0.08624361864	0.08251035782	0.08175963734	0.08274382919	0.08457378771	0.08468159296	0.0832090864	0.08116336537	0.07962629314	0.07796283227	0.07649808291	0.0725367959	0.0707214081	0.06783437097	0.0657907836	0.06516770321	0.06607447992	0.06515533403	0.06239389193	0.05973118652	0.05780451644	0.05156862233	0.04555918745	0.03979562454	0.03416037278	0.025955731	0.017164694	0.008108212097	0.004318286971	-0.005249426059	-0.01385857377	-0.01786040454	-0.02425137847	-0.02144860024	-0.007773751773	0.007203717254	0.01962139469	0.03499450377	0.04894982665	0.05429841546	0.06208335472	
